Item Code;Item Name;set/20;out/20;nov/20;dez/20;jan/21;fev/21;mar/21;abr/21;mai/21;jun/21;jul/21;ago/21;set/21;out/21;nov/21;dez/21;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22
500357;item 82; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $27.200 ; $609.800 ; $198.000 ; $207.000 ; $66.900 ; $120.000 ; $120.000 ; $120.000 ; $79.800 ; $79.800 ; $100.600 ; $79.800 ; $66.900 ; $66.900 ; $-   ; $-   ; $-   ; $-   
500374;item 83; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $16.000 ; $589.800 ; $111.800 ; $123.600 ; $95.900 ; $105.000 ; $105.000 ; $105.000 ; $111.000 ; $111.000 ; $126.000 ; $111.000 ; $95.900 ; $95.900 ; $-   ; $-   ; $-   ; $-   
500375;item 84; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $16.000 ; $589.800 ; $111.800 ; $123.600 ; $95.900 ; $105.000 ; $105.000 ; $105.000 ; $111.000 ; $111.000 ; $126.000 ; $111.000 ; $95.900 ; $95.900 ; $-   ; $-   ; $-   ; $-   
500399;item 85; $17.200 ; $17.200 ; $44.000 ; $81.000 ; $51.400 ; $135.200 ; $131.400 ; $63.400 ; $63.400 ; $125.400 ; $89.800 ; $105.600 ; $114.200 ; $105.600 ; $105.600 ; $94.600 ; $104.100 ; $118.300 ; $150.000 ; $90.000 ; $90.000 ; $60.100 ; $60.100 ; $60.100 ; $60.100 
500361;item 86; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $27.200 ; $645.200 ; $147.600 ; $142.000 ; $87.500 ; $100.000 ; $100.000 ; $100.000 ; $103.800 ; $103.800 ; $122.000 ; $103.800 ; $87.500 ; $87.500 ; $-   ; $-   ; $-   ; $-   
500362;item 87; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $27.200 ; $645.200 ; $147.600 ; $142.000 ; $87.500 ; $100.000 ; $100.000 ; $100.000 ; $103.800 ; $103.800 ; $122.000 ; $103.800 ; $87.500 ; $87.500 ; $-   ; $-   ; $-   ; $-   
500009;item 88; $63.800 ; $63.800 ; $108.000 ; $82.600 ; $88.000 ; $148.800 ; $147.600 ; $73.200 ; $104.200 ; $157.400 ; $800 ; $-   ; $200.500 ; $51.100 ; $81.000 ; $107.000 ; $108.000 ; $162.000 ; $149.000 ; $128.800 ; $128.800 ; $83.000 ; $129.000 ; $65.000 ; $112.000 
500269;item 89; $85.200 ; $85.200 ; $130.000 ; $101.200 ; $85.200 ; $130.200 ; $90.100 ; $75.400 ; $67.400 ; $166.000 ; $174.400 ; $93.600 ; $72.600 ; $85.200 ; $130.000 ; $101.200 ; $85.200 ; $85.200 ; $85.200 ; $85.200 ; $85.200 ; $93.100 ; $93.100 ; $93.100 ; $93.100 
500057;item 90; $76.400 ; $76.400 ; $173.200 ; $137.600 ; $132.800 ; $187.200 ; $185.600 ; $95.200 ; $98.600 ; $136.300 ; $95.200 ; $82.500 ; $132.000 ; $150.000 ; $121.000 ; $121.000 ; $137.500 ; $132.000 ; $137.500 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500186;item 91; $23.400 ; $23.400 ; $109.000 ; $111.600 ; $102.000 ; $168.600 ; $120.900 ; $-   ; $145.400 ; $142.800 ; $43.800 ; $150.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 
500455;item 92; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.103.000 ; $129.500 ; $118.500 ; $138.500 ; $118.500 ; $128.500 
500427;item 93; $39.600 ; $39.600 ; $849.000 ; $80.600 ; $54.000 ; $180.200 ; $176.400 ; $71.200 ; $96.800 ; $174.800 ; $91.000 ; $80.000 ; $110.000 ; $75.000 ; $80.000 ; $100.000 ; $130.000 ; $125.000 ; $115.000 ; $75.000 ; $75.000 ; $75.000 ; $75.000 ; $75.000 ; $75.000 
500130;item 94; $34.600 ; $34.600 ; $61.400 ; $61.400 ; $67.400 ; $226.600 ; $137.800 ; $49.000 ; $52.000 ; $55.200 ; $44.200 ; $70.000 ; $90.000 ; $60.000 ; $65.000 ; $70.000 ; $90.000 ; $140.000 ; $150.000 ; $190.000 ; $190.000 ; $85.000 ; $80.000 ; $70.000 ; $140.000 
500425;item 95; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $473.200 ; $235.600 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $500.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500166;item 96; $57.600 ; $57.600 ; $97.800 ; $76.800 ; $53.400 ; $133.400 ; $82.200 ; $65.200 ; $90.000 ; $69.000 ; $62.600 ; $111.500 ; $246.100 ; $100.000 ; $70.000 ; $100.000 ; $80.000 ; $115.000 ; $110.000 ; $70.000 ; $70.000 ; $71.400 ; $71.400 ; $71.400 ; $71.400 
500261;item 97; $68.800 ; $68.800 ; $135.000 ; $81.200 ; $96.600 ; $153.200 ; $121.400 ; $333.000 ; $355.800 ; $101.600 ; $26.400 ; $180.000 ; $120.000 ; $132.600 ; $102.000 ; $132.000 ; $120.000 ; $150.000 ; $120.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500401;item 98; $36.600 ; $36.600 ; $69.600 ; $65.600 ; $53.800 ; $210.600 ; $116.000 ; $79.400 ; $54.400 ; $170.200 ; $113.800 ; $92.800 ; $166.100 ; $68.000 ; $63.800 ; $103.500 ; $85.000 ; $125.000 ; $85.000 ; $55.000 ; $55.000 ; $66.900 ; $66.900 ; $66.900 ; $66.900 
500426;item 99; $39.600 ; $39.600 ; $847.400 ; $39.800 ; $20.200 ; $53.200 ; $53.000 ; $29.600 ; $38.400 ; $165.200 ; $43.600 ; $80.000 ; $110.000 ; $75.000 ; $80.000 ; $100.000 ; $130.000 ; $125.000 ; $115.000 ; $75.000 ; $75.000 ; $75.000 ; $75.000 ; $75.000 ; $75.000 
500081;item 100; $55.400 ; $55.400 ; $116.200 ; $87.200 ; $92.600 ; $154.600 ; $175.400 ; $78.200 ; $129.200 ; $157.600 ; $85.200 ; $63.500 ; $112.900 ; $44.400 ; $87.200 ; $89.100 ; $90.000 ; $135.000 ; $108.000 ; $99.200 ; $99.200 ; $76.400 ; $101.800 ; $58.200 ; $91.800 
500457;item 101; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.004.000 ; $162.000 ; $161.000 ; $161.000 ; $151.000 ; $151.000 
500545;item 102; $89.600 ; $89.600 ; $96.000 ; $91.400 ; $154.400 ; $73.000 ; $127.400 ; $82.000 ; $150.200 ; $119.800 ; $131.000 ; $70.900 ; $111.000 ; $71.700 ; $72.000 ; $82.300 ; $151.000 ; $73.000 ; $127.400 ; $75.000 ; $75.000 ; $100.200 ; $95.400 ; $65.700 ; $90.200 
500007;item 103; $49.000 ; $49.000 ; $71.400 ; $58.000 ; $51.800 ; $137.400 ; $84.200 ; $91.000 ; $77.400 ; $71.000 ; $75.800 ; $83.600 ; $83.600 ; $50.000 ; $50.000 ; $112.500 ; $110.000 ; $110.000 ; $110.000 ; $150.000 ; $150.000 ; $187.500 ; $112.500 ; $75.000 ; $150.000 
500050;item 104; $19.800 ; $19.800 ; $201.800 ; $106.000 ; $86.000 ; $104.400 ; $164.600 ; $190.000 ; $55.000 ; $173.400 ; $97.200 ; $64.600 ; $98.400 ; $65.000 ; $85.000 ; $85.000 ; $75.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $101.600 ; $101.600 ; $101.600 ; $101.600 
500060;item 105; $44.800 ; $44.800 ; $90.000 ; $60.800 ; $42.400 ; $95.200 ; $74.000 ; $47.600 ; $100.000 ; $96.800 ; $38.800 ; $124.800 ; $166.100 ; $135.000 ; $90.000 ; $76.500 ; $99.000 ; $108.000 ; $115.000 ; $81.500 ; $-   ; $-   ; $-   ; $-   ; $-   
500458;item 106; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.004.000 ; $122.000 ; $121.000 ; $131.000 ; $121.000 ; $121.000 
500002;item 107; $62.400 ; $62.400 ; $75.400 ; $74.400 ; $109.200 ; $74.000 ; $117.600 ; $81.200 ; $172.200 ; $89.200 ; $73.200 ; $90.000 ; $112.500 ; $60.000 ; $90.000 ; $105.000 ; $90.000 ; $120.000 ; $105.000 ; $90.000 ; $90.000 ; $90.000 ; $90.000 ; $90.000 ; $90.000 
500350;item 108; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.200 ; $317.800 ; $120.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $672.400 ; $42.500 ; $57.500 ; $42.000 ; $42.000 
500363;item 109; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.101.900 ; $89.000 ; $77.000 ; $86.000 ; $76.000 
500456;item 110; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.004.000 ; $97.000 ; $91.000 ; $106.000 ; $91.000 ; $96.000 
500066;item 111; $49.000 ; $49.000 ; $106.400 ; $80.400 ; $51.200 ; $111.400 ; $116.800 ; $100.800 ; $112.400 ; $122.800 ; $57.000 ; $116.300 ; $135.300 ; $110.000 ; $110.000 ; $110.000 ; $110.000 ; $110.000 ; $110.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500436;item 112; $-   ; $-   ; $-   ; $-   ; $-   ; $8.200 ; $290.400 ; $59.200 ; $179.600 ; $341.800 ; $29.800 ; $50.000 ; $85.000 ; $50.000 ; $50.000 ; $85.000 ; $85.000 ; $102.000 ; $85.000 ; $50.000 ; $50.000 ; $-   ; $-   ; $-   ; $-   
500003;item 113; $30.800 ; $30.800 ; $44.800 ; $97.800 ; $56.800 ; $161.800 ; $123.000 ; $114.600 ; $104.400 ; $78.800 ; $84.800 ; $120.000 ; $90.000 ; $30.000 ; $50.000 ; $75.000 ; $100.000 ; $125.000 ; $100.000 ; $100.000 ; $100.000 ; $150.000 ; $120.000 ; $80.000 ; $100.000 
500447;item 114; $-   ; $-   ; $-   ; $-   ; $-   ; $14.000 ; $11.600 ; $298.600 ; $184.200 ; $47.200 ; $44.800 ; $113.000 ; $113.000 ; $65.000 ; $75.000 ; $90.000 ; $113.000 ; $118.000 ; $138.000 ; $65.000 ; $65.000 ; $65.000 ; $65.000 ; $65.000 ; $65.000 
500351;item 115; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $14.400 ; $168.200 ; $160.800 ; $187.000 ; $64.100 ; $62.100 ; $62.100 ; $64.500 ; $77.400 ; $77.400 ; $82.200 ; $77.400 ; $62.100 ; $62.100 ; $-   ; $-   ; $-   ; $-   
500352;item 116; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $14.400 ; $168.200 ; $160.800 ; $187.000 ; $64.100 ; $62.100 ; $62.100 ; $64.500 ; $77.400 ; $77.400 ; $82.200 ; $77.400 ; $62.100 ; $62.100 ; $-   ; $-   ; $-   ; $-   
500402;item 117; $32.000 ; $32.000 ; $59.800 ; $79.000 ; $57.800 ; $156.400 ; $112.400 ; $46.200 ; $73.000 ; $107.200 ; $79.600 ; $78.600 ; $184.600 ; $56.000 ; $52.500 ; $85.500 ; $100.000 ; $91.500 ; $80.000 ; $60.000 ; $60.000 ; $60.600 ; $60.600 ; $60.600 ; $60.600 
500419;item 118; $13.000 ; $13.000 ; $32.400 ; $46.000 ; $29.200 ; $90.800 ; $90.800 ; $56.600 ; $67.200 ; $106.600 ; $54.200 ; $89.300 ; $92.300 ; $44.000 ; $56.300 ; $76.500 ; $125.000 ; $75.000 ; $100.000 ; $100.000 ; $100.000 ; $43.700 ; $43.700 ; $43.700 ; $43.700 
500368;item 119; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $28.200 ; $527.000 ; $111.200 ; $112.200 ; $65.300 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $94.000 ; $78.600 ; $78.600 ; $78.600 ; $78.600 ; $78.600 ; $78.600 ; $78.600 
500369;item 120; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $28.200 ; $527.000 ; $111.200 ; $112.200 ; $65.300 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $94.000 ; $78.600 ; $78.600 ; $78.600 ; $78.600 ; $78.600 ; $78.600 ; $78.600 
500371;item 121; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $14.400 ; $436.200 ; $94.400 ; $91.000 ; $75.700 ; $75.700 ; $75.700 ; $75.500 ; $90.600 ; $90.600 ; $104.000 ; $90.600 ; $75.700 ; $75.700 ; $-   ; $-   ; $-   ; $-   
500372;item 122; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $14.400 ; $436.200 ; $94.400 ; $91.000 ; $75.700 ; $75.700 ; $75.700 ; $75.500 ; $90.600 ; $90.600 ; $104.000 ; $90.600 ; $75.700 ; $75.700 ; $-   ; $-   ; $-   ; $-   
500263;item 123; $87.800 ; $87.800 ; $126.400 ; $95.800 ; $58.600 ; $162.800 ; $104.000 ; $4.000 ; $81.000 ; $165.200 ; $108.800 ; $80.000 ; $80.000 ; $90.000 ; $80.000 ; $75.000 ; $85.000 ; $90.000 ; $80.000 ; $40.000 ; $40.000 ; $81.700 ; $81.700 ; $81.700 ; $81.700 
500249;item 124; $48.800 ; $48.800 ; $909.200 ; $63.400 ; $28.400 ; $93.800 ; $99.000 ; $40.400 ; $49.600 ; $97.800 ; $73.800 ; $67.500 ; $90.000 ; $62.500 ; $112.000 ; $110.000 ; $70.000 ; $110.000 ; $100.000 ; $50.000 ; $70.000 ; $70.000 ; $70.000 ; $70.000 ; $70.000 
500388;item 125; $21.800 ; $21.800 ; $60.800 ; $65.600 ; $59.200 ; $153.200 ; $122.800 ; $59.800 ; $95.800 ; $91.800 ; $42.400 ; $110.000 ; $127.900 ; $83.200 ; $78.000 ; $67.900 ; $82.900 ; $94.300 ; $75.000 ; $80.000 ; $80.000 ; $56.200 ; $56.200 ; $56.200 ; $56.200 
500105;item 126; $51.000 ; $51.000 ; $93.400 ; $73.200 ; $81.800 ; $103.000 ; $123.400 ; $57.400 ; $87.200 ; $129.000 ; $73.200 ; $82.600 ; $140.200 ; $60.800 ; $57.000 ; $75.300 ; $76.000 ; $114.000 ; $91.200 ; $57.000 ; $57.000 ; $91.200 ; $91.200 ; $76.000 ; $114.000 
500124;item 127; $19.000 ; $19.000 ; $84.600 ; $75.600 ; $59.200 ; $84.800 ; $108.800 ; $70.400 ; $81.200 ; $108.000 ; $79.200 ; $60.000 ; $100.000 ; $60.000 ; $60.000 ; $101.200 ; $91.200 ; $100.000 ; $80.000 ; $70.000 ; $70.000 ; $90.000 ; $80.000 ; $60.000 ; $100.000 
500459;item 128; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $896.000 ; $82.000 ; $81.000 ; $91.000 ; $81.000 ; $81.000 
500460;item 129; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $896.000 ; $72.000 ; $71.000 ; $81.000 ; $71.000 ; $71.000 
500390;item 130; $20.600 ; $20.600 ; $59.800 ; $382.400 ; $106.800 ; $140.200 ; $112.800 ; $39.000 ; $74.000 ; $91.200 ; $33.800 ; $152.100 ; $150.000 ; $113.400 ; $60.600 ; $60.600 ; $60.600 ; $60.600 ; $60.600 ; $60.600 ; $60.600 ; $60.600 ; $60.600 ; $60.600 ; $60.600 
500366;item 131; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $28.000 ; $527.400 ; $112.200 ; $103.600 ; $68.700 ; $68.700 ; $68.700 ; $65.500 ; $78.600 ; $78.600 ; $98.000 ; $78.600 ; $68.700 ; $68.700 ; $-   ; $-   ; $-   ; $-   
500367;item 132; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $28.000 ; $527.400 ; $112.200 ; $103.600 ; $68.700 ; $68.700 ; $68.700 ; $65.500 ; $78.600 ; $78.600 ; $98.000 ; $78.600 ; $68.700 ; $68.700 ; $-   ; $-   ; $-   ; $-   
500526;item 133; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $953.900 ; $64.000 ; $62.000 ; $61.000 ; $61.000 
500364;item 134; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $18.800 ; $645.200 ; $138.800 ; $106.600 ; $63.500 ; $58.500 ; $58.500 ; $64.500 ; $77.400 ; $77.400 ; $91.400 ; $77.400 ; $58.500 ; $58.500 ; $-   ; $-   ; $-   ; $-   
500365;item 135; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $18.800 ; $645.200 ; $138.800 ; $106.600 ; $63.500 ; $58.500 ; $58.500 ; $64.500 ; $77.400 ; $77.400 ; $91.400 ; $77.400 ; $58.500 ; $58.500 ; $-   ; $-   ; $-   ; $-   
500129;item 136; $29.400 ; $29.400 ; $53.200 ; $47.000 ; $49.200 ; $152.800 ; $110.400 ; $48.400 ; $46.400 ; $48.400 ; $40.000 ; $60.000 ; $60.000 ; $30.400 ; $30.400 ; $60.000 ; $80.000 ; $120.000 ; $100.000 ; $150.000 ; $150.000 ; $65.000 ; $70.000 ; $60.000 ; $120.000 
500001;item 137; $75.600 ; $75.600 ; $38.400 ; $68.400 ; $93.600 ; $49.200 ; $145.000 ; $68.000 ; $172.600 ; $99.200 ; $94.600 ; $85.200 ; $50.000 ; $50.000 ; $90.000 ; $90.000 ; $70.000 ; $80.000 ; $80.000 ; $70.000 ; $70.000 ; $70.000 ; $70.000 ; $70.000 ; $70.000 
500015;item 138; $31.000 ; $31.000 ; $51.800 ; $42.600 ; $80.200 ; $79.400 ; $156.200 ; $66.200 ; $77.400 ; $80.200 ; $99.000 ; $60.000 ; $80.000 ; $64.000 ; $60.000 ; $72.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 
500396;item 139; $15.200 ; $15.200 ; $38.800 ; $61.000 ; $49.400 ; $96.800 ; $129.200 ; $68.000 ; $89.200 ; $125.600 ; $48.400 ; $62.000 ; $80.000 ; $62.000 ; $62.000 ; $70.000 ; $70.000 ; $100.000 ; $90.000 ; $70.000 ; $70.000 ; $47.500 ; $47.500 ; $47.500 ; $47.500 
500418;item 140; $8.800 ; $8.800 ; $17.000 ; $37.800 ; $22.800 ; $87.600 ; $72.800 ; $37.800 ; $48.600 ; $91.400 ; $48.800 ; $75.100 ; $53.200 ; $58.100 ; $54.500 ; $68.400 ; $83.500 ; $94.900 ; $100.000 ; $90.100 ; $90.100 ; $33.000 ; $33.000 ; $33.000 ; $33.000 
500265;item 141; $49.200 ; $49.200 ; $94.800 ; $66.800 ; $74.400 ; $131.200 ; $430.400 ; $71.200 ; $153.200 ; $56.400 ; $50.600 ; $48.600 ; $93.400 ; $39.400 ; $55.800 ; $73.400 ; $92.200 ; $120.000 ; $83.400 ; $80.400 ; $80.400 ; $73.700 ; $73.700 ; $73.700 ; $73.700 
500380;item 142; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $18.000 ; $536.600 ; $101.800 ; $128.200 ; $56.100 ; $54.100 ; $54.100 ; $56.500 ; $67.800 ; $67.800 ; $79.200 ; $67.800 ; $54.100 ; $54.100 ; $-   ; $-   ; $-   ; $-   
500381;item 143; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $18.000 ; $536.600 ; $101.800 ; $128.200 ; $56.100 ; $54.100 ; $54.100 ; $56.500 ; $67.800 ; $67.800 ; $79.200 ; $67.800 ; $54.100 ; $54.100 ; $-   ; $-   ; $-   ; $-   
500528;item 144; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $829.600 ; $73.500 ; $88.500 ; $73.000 ; $73.000 
500422;item 145; $29.200 ; $29.200 ; $45.000 ; $64.600 ; $36.000 ; $123.600 ; $88.600 ; $43.800 ; $71.400 ; $94.400 ; $73.000 ; $56.900 ; $147.700 ; $40.000 ; $37.500 ; $58.500 ; $71.500 ; $81.300 ; $55.000 ; $50.000 ; $50.000 ; $-   ; $-   ; $-   ; $-   
500267;item 146; $23.400 ; $23.400 ; $64.000 ; $20.600 ; $13.600 ; $61.800 ; $65.800 ; $28.000 ; $49.000 ; $133.400 ; $77.400 ; $22.200 ; $97.000 ; $23.400 ; $55.000 ; $60.500 ; $55.000 ; $82.500 ; $66.000 ; $67.600 ; $67.600 ; $42.600 ; $42.600 ; $42.600 ; $42.600 
500394;item 147; $4.200 ; $4.200 ; $19.600 ; $43.000 ; $38.200 ; $116.200 ; $106.600 ; $38.800 ; $58.400 ; $79.600 ; $38.000 ; $74.600 ; $98.400 ; $56.000 ; $52.500 ; $72.000 ; $80.000 ; $100.000 ; $70.000 ; $40.000 ; $40.000 ; $35.700 ; $35.700 ; $35.700 ; $35.700 
500480;item 148; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $300.000 ; $500.000 ; $500.000 ; $500.000 ; $500.000 ; $500.000 
500327;item 149; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.400 ; $629.600 ; $157.400 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500326;item 150; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $629.600 ; $157.400 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500461;item 151; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $779.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500462;item 152; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $779.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500464;item 153; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $779.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500376;item 154; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $26.000 ; $535.200 ; $111.600 ; $128.600 ; $50.100 ; $45.100 ; $45.100 ; $50.500 ; $60.600 ; $60.600 ; $73.200 ; $60.600 ; $45.100 ; $45.100 ; $-   ; $-   ; $-   ; $-   
500377;item 155; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $26.000 ; $535.200 ; $111.600 ; $128.600 ; $50.100 ; $45.100 ; $45.100 ; $50.500 ; $60.600 ; $60.600 ; $73.200 ; $60.600 ; $45.100 ; $45.100 ; $-   ; $-   ; $-   ; $-   
500463;item 156; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $769.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500465;item 157; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $769.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500466;item 158; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $769.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500444;item 159; $-   ; $-   ; $-   ; $-   ; $-   ; $13.000 ; $-   ; $255.800 ; $239.400 ; $53.400 ; $99.400 ; $74.500 ; $74.500 ; $40.000 ; $50.000 ; $60.000 ; $70.000 ; $70.000 ; $90.000 ; $40.000 ; $40.000 ; $40.000 ; $40.000 ; $40.000 ; $40.000 
500212;item 160; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $759.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500213;item 161; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $759.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500318;item 162; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $758.400 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500353;item 163; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $528.000 ; $36.000 ; $45.000 ; $36.000 ; $36.000 ; $36.000 ; $36.000 ; $-   ; $-   ; $-   ; $-   
500382;item 164; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $25.200 ; $354.400 ; $76.600 ; $112.800 ; $53.100 ; $48.100 ; $48.100 ; $52.500 ; $63.000 ; $63.000 ; $76.200 ; $63.000 ; $48.100 ; $48.100 ; $-   ; $-   ; $-   ; $-   
500383;item 165; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $25.200 ; $354.400 ; $76.600 ; $112.800 ; $53.100 ; $48.100 ; $48.100 ; $52.500 ; $63.000 ; $63.000 ; $76.200 ; $63.000 ; $48.100 ; $48.100 ; $-   ; $-   ; $-   ; $-   
500185;item 166; $48.800 ; $48.800 ; $87.200 ; $77.200 ; $76.000 ; $113.800 ; $143.600 ; $68.800 ; $104.200 ; $129.000 ; $60.400 ; $56.000 ; $90.600 ; $39.100 ; $65.400 ; $85.200 ; $86.000 ; $129.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
